"Adresse","Title 1","Occurrences","Hreflang HTML 1","URL hreflang HTML 1","Hreflang HTML 2","URL hreflang HTML 2","Hreflang HTML 3","URL hreflang HTML 3","Hreflang HTTP 1","URL hreflang HTTP 1","Hreflang du sitemap 1","URL hreflang du sitemap 1","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/france/location-vacances-bretagne/","Location de vacances Bretagne","3","fr-FR","https://www.promovacances.com/france/location-vacances-bretagne/","fr-BE","https://www.promovacances.be/france/location-vacances-bretagne/","x-default","https://www.promovacances.com/france/location-vacances-bretagne/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","Vacances Famille Reunion : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","Vacances Famille Albanie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","Vacances Famille Antilles : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","Vacances Famille Sicile et Italie du Sud : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","Vacances Famille Portugal : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","","","","","Indexable",""
"https://www.promovacances.com/france/location-vacances-sud-ouest/","Location de vacances Sud Ouest","3","fr-FR","https://www.promovacances.com/france/location-vacances-sud-ouest/","fr-BE","https://www.promovacances.be/france/location-vacances-sud-ouest/","x-default","https://www.promovacances.com/france/location-vacances-sud-ouest/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","Vacances Famille Zanzibar : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","Circuit Reflets d'Italie, entre Toscane et Vénétie Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","fr-BE","https://www.promovacances.be/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","x-default","https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","Voyage Budoni : 117 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-budoni/sardaigne-italie/","x-default","https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","","","","","Indexable",""
"https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","Hôtel Baja Bianca by Ôvoyages San Teodoro Sardaigne","3","fr-FR","https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","fr-BE","https://www.promovacances.be/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","x-default","https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","","","","","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-automne/","Où partir en automne ? Meilleures destinations de voyage","3","fr-FR","https://www.promovacances.com/idees-vacances/partir/vacances-automne/","fr-BE","https://www.promovacances.be/idees-vacances/partir/vacances-automne/","x-default","https://www.promovacances.com/idees-vacances/partir/vacances-automne/","","","","","Indexable",""
"https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","Voyage Dernière Minute Italie : 879 Séjours Derniere Minute Italie, Last Minute Promo","3","fr-FR","https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","fr-BE","https://www.promovacances.be/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","x-default","https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","Voyage Palerme : 196 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","x-default","https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","Circuit Richesses des Pouilles Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","fr-BE","https://www.promovacances.be/circuit-italie/richesses-des-pouilles-73636.html","x-default","https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","Club Ôclub Experience Cala Della Torre La Caletta Sardaigne","3","fr-FR","https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","fr-BE","https://www.promovacances.be/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","x-default","https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","","","","","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","Autotour Balade sur les routes des lacs italiens en liberté, arrivée Milan 4* Italie (départ Milan) - Promovacances","3","fr-FR","https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","fr-BE","https://www.promovacances.be/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","x-default","https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","Circuit Escapade magique à Rome Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","fr-BE","https://www.promovacances.be/circuit-italie/escapade-magique-a-rome-82021.html","x-default","https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","","","","","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","Autotour Autotour - Balade en Toscane : route des vins en 3 nuits 3* Italie (départ Florence) - Promovacances","3","fr-FR","https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","fr-BE","https://www.promovacances.be/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","x-default","https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","Club Coralia Baia d'Oro Licata Sicile et Italie du Sud","3","fr-FR","https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","fr-BE","https://www.promovacances.be/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","x-default","https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","Circuit Grand voyage en Italie Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","fr-BE","https://www.promovacances.be/circuit-italie/grand-voyage-en-italie-74195.html","x-default","https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","Club Framissima TH Marina di Pisticci (ex Ti Blu Village) Marina di Pisticci Italie","3","fr-FR","https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","fr-BE","https://www.promovacances.be/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","x-default","https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","Hôtel Genio Rome Rome Italie","3","fr-FR","https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","fr-BE","https://www.promovacances.be/hotel-genio-rome/italie-rome-81272.html","x-default","https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","Voyage Catane : 196 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","x-default","https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","Circuit Héritage et liberté, Rome et Florence en train Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","fr-BE","https://www.promovacances.be/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","x-default","https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","Italie tout compris : toutes nos offres all inclusive","3","fr-FR","https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","x-default","https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","Circuit Rome et Naples en train Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","fr-BE","https://www.promovacances.be/circuit-italie/rome-et-naples-en-train-82015.html","x-default","https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","Club Framissima Cala Regina Sciacca Sicile et Italie du Sud","3","fr-FR","https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","fr-BE","https://www.promovacances.be/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","x-default","https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","","","","","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","Voyage Naples et Côte Amalfitaine | Séjours et vacances Naples et Côte Amalfitaine","3","fr-FR","https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","fr-BE","https://www.promovacances.be/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","x-default","https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","Circuit Rome, Florence et Venise en train Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","fr-BE","https://www.promovacances.be/circuit-italie/rome-florence-et-venise-en-train-81695.html","x-default","https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","","","","","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","Circuits Italie, nos offres pas cher","3","fr-FR","https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","fr-BE","https://www.promovacances.be/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","x-default","https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/splendeurs-des-pouilles-80091.html","Circuit Splendeurs des Pouilles Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/splendeurs-des-pouilles-80091.html","fr-BE","https://www.promovacances.be/circuit-italie/splendeurs-des-pouilles-80091.html","x-default","https://www.promovacances.com/circuit-italie/splendeurs-des-pouilles-80091.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-baroque-a-rome-81698.html","Circuit Escapade Baroque à Rome Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/escapade-baroque-a-rome-81698.html","fr-BE","https://www.promovacances.be/circuit-italie/escapade-baroque-a-rome-81698.html","x-default","https://www.promovacances.com/circuit-italie/escapade-baroque-a-rome-81698.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","Club Jumbo Eloro Noto Sicile et Italie du Sud","3","fr-FR","https://www.promovacances.com/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","fr-BE","https://www.promovacances.be/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","x-default","https://www.promovacances.com/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-marina-seada-beach/italie-budoni-vp300386.html","Hôtel Marina Seada Beach Villasimius Sardaigne","3","fr-FR","https://www.promovacances.com/hotel-marina-seada-beach/italie-budoni-vp300386.html","fr-BE","https://www.promovacances.be/hotel-marina-seada-beach/italie-budoni-vp300386.html","x-default","https://www.promovacances.com/hotel-marina-seada-beach/italie-budoni-vp300386.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","Club Framissima Acqua Di Venere Paestum Italie","3","fr-FR","https://www.promovacances.com/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","fr-BE","https://www.promovacances.be/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","x-default","https://www.promovacances.com/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","","","","","Indexable",""
"https://www.promovacances.com/guide-voyage/italie/pays,125/","Guide de voyage Italie","0","","","","","","","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-castelsardo/sardaigne-italie/","Voyage Castelsardo : 117 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-castelsardo/sardaigne-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-castelsardo/sardaigne-italie/","x-default","https://www.promovacances.com/voyage/hotel-castelsardo/sardaigne-italie/","","","","","Indexable",""
"https://www.promovacances.com/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","Club LUXiClub Sol Nessebar Resort Burgas Bulgarie","3","fr-FR","https://www.promovacances.com/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","fr-BE","https://www.promovacances.be/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","x-default","https://www.promovacances.com/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","","","","","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","Voyage Italie du sud | Séjours et vacances Italie du sud","3","fr-FR","https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","fr-BE","https://www.promovacances.be/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","x-default","https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","","","","","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","Autotour Autotour - Balade en Toscane : route des vins en 5 nuits 3* Italie (départ Florence) - Promovacances","3","fr-FR","https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","fr-BE","https://www.promovacances.be/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","x-default","https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","Club Marmara Les Magnolias Primorsko Bulgarie","3","fr-FR","https://www.promovacances.com/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","fr-BE","https://www.promovacances.be/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","x-default","https://www.promovacances.com/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-magique-82066.html","Circuit Rome Magique Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/rome-magique-82066.html","fr-BE","https://www.promovacances.be/circuit-italie/rome-magique-82066.html","x-default","https://www.promovacances.com/circuit-italie/rome-magique-82066.html","","","","","Indexable",""
"https://www.promovacances.com/idees-vacances/mois/vacances-mai/","Où partir en mai : les meilleures destinations soleil avant l’été","3","fr-FR","https://www.promovacances.com/idees-vacances/mois/vacances-mai/","fr-BE","https://www.promovacances.be/idees-vacances/mois/vacances-mai/","x-default","https://www.promovacances.com/idees-vacances/mois/vacances-mai/","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-olbia/sardaigne-italie/","Voyage Olbia : 117 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-olbia/sardaigne-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-olbia/sardaigne-italie/","x-default","https://www.promovacances.com/voyage/hotel-olbia/sardaigne-italie/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/essentiel-des-pouilles-67734.html","Circuit Essentiel des Pouilles Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/essentiel-des-pouilles-67734.html","fr-BE","https://www.promovacances.be/circuit-italie/essentiel-des-pouilles-67734.html","x-default","https://www.promovacances.com/circuit-italie/essentiel-des-pouilles-67734.html","","","","","Indexable",""
"https://www.promovacances.com/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","Hôtel Janna E Sole Resort Villasimius Sardaigne","3","fr-FR","https://www.promovacances.com/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","fr-BE","https://www.promovacances.be/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","x-default","https://www.promovacances.com/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-cagliari/sardaigne-italie/","Voyage Cagliari : 117 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-cagliari/sardaigne-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-cagliari/sardaigne-italie/","x-default","https://www.promovacances.com/voyage/hotel-cagliari/sardaigne-italie/","","","","","Indexable",""
"https://www.promovacances.com/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","Autotour Autotour Baie de Naples et Côte de Cilento 4* Italie (départ Naples) - Promovacances","3","fr-FR","https://www.promovacances.com/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","fr-BE","https://www.promovacances.be/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","x-default","https://www.promovacances.com/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","Circuit Lacs et Dolomites, joyaux du nord de l'Italie Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","fr-BE","https://www.promovacances.be/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","x-default","https://www.promovacances.com/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","","","","","Indexable",""
"https://www.promovacances.com/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","Voyage Pouilles | Promovacances","3","fr-FR","https://www.promovacances.com/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","fr-BE","https://www.promovacances.be/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","x-default","https://www.promovacances.com/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","","","","","Indexable",""
"https://www.promovacances.com/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","Voyage Santa Teresa di Gallura : 117 séjours & vacances","3","fr-FR","https://www.promovacances.com/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","fr-BE","https://www.promovacances.be/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","x-default","https://www.promovacances.com/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/magique-italie-de-venise-a-rome-67614.html","Circuit Magique Italie de Venise à Rome Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/magique-italie-de-venise-a-rome-67614.html","fr-BE","https://www.promovacances.be/circuit-italie/magique-italie-de-venise-a-rome-67614.html","x-default","https://www.promovacances.com/circuit-italie/magique-italie-de-venise-a-rome-67614.html","","","","","Indexable",""
"https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","Week-end Italie : week end pas cher | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","fr-BE","https://www.promovacances.be/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","x-default","https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","","","","","Indexable",""
"https://www.promovacances.com/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","Circuit Découverte de Campanie au Framissima Acqua Di Venere Italie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","fr-BE","https://www.promovacances.be/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","x-default","https://www.promovacances.com/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","","","","","Indexable",""
"https://www.promovacances.com/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","Circuit D'Alger la blanche aux Oasis du Sahara (maximum 16 participants) Algerie - Promovacances","3","fr-FR","https://www.promovacances.com/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","fr-BE","https://www.promovacances.be/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","x-default","https://www.promovacances.com/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","","","","","Indexable",""
"https://www.promovacances.com/billet-avion/vol-italie/pays,125/","Billet d'Avion Italie - vol pas cher Italie | Promovacances","0","","","","","","","","","","","Indexable",""
