"Adresse","Code HTTP","Title 1","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/circuit-dubai-et-les-emirats/emirats-et-oman-du-modernisme-aux-traditions-69090.html","200","Circuit Emirats et Oman : du modernisme aux traditions Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-media-rotana-dubai/dubai-et-les-emirats-dubai-61874.html","200","Hôtel Media Rotana Dubaï Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-the-first-collection-business-bay/dubai-et-les-emirats-dubai-69799.html","200","Hôtel The First Collection Business Bay Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-dubai-et-les-emirats/merveilleux-emirats-68008.html","200","Circuit Merveilleux Emirats Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-avani-deira-dubai-hotel/dubai-et-les-emirats-dubai-66140.html","200","Hôtel Avani Deira Dubai Hotel Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-al-khoory-atrium/dubai-et-les-emirats-dubai-76893.html","200","Hôtel Al Khoory Atrium Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-oaks-ibn-battuta/dubai-et-les-emirats-dubai-63319.html","200","Hôtel Oaks Ibn Battuta Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-armenie/eternelle-armenie-3-73944.html","200","Circuit Eternelle Arménie 3/ Armenie - Promovacances","Indexable",""
"https://www.promovacances.com/combine-dubai-et-les-emirats/sejour-2-en-1-dubai-et-maldives-fram-selection-barcelo-business-bay-et-framissima-evasion-canareef-resort-82168.html","200","Combiné Hotels Séjour 2 en 1 : Dubaï et Maldives, Fram Sélection Barceló Business Bay et Framissima Evasion Canareef Resort 4* Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-al-khoory-executive/dubai-et-les-emirats-dubai-76906.html","200","Hôtel Al Khoory Executive Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-towers-rotana/dubai-et-les-emirats-dubai-69833.html","200","Hôtel Towers Rotana Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-sheraton-dubai-creek-hotel-towers/dubai-et-les-emirats-dubai-71324.html","200","Hôtel Sheraton Dubai Creek Hotel & Towers Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-framissima-premium-ja-beach-hotel/dubai-et-les-emirats-dubai-64879.html","200","Club Framissima Premium JA Beach Hotel Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-emirats-arabes-unis/","200","Voyage Emirats arabes unis dès 660€, vacances et séjour Emirats arabes unis","Indexable",""
"https://www.promovacances.com/hotel-coralia-centara-mirage-beach-resort-dubai/dubai-et-les-emirats-dubai-59555.html","200","Club Coralia Centara Mirage Beach Resort Dubaï Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-maroc/decouverte-des-villes-imperiales-chefchaouen-80017.html","200","Circuit Découverte Des Villes Impériales & Chefchaouen Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-jumeira-rotana/emirats-arabes-unis-dubai-vp362649.html","200","Hôtel Jumeira Rotana Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-abu-dhabi/emirats-arabes-unis/","200","Voyage Abu Dhabi | Séjours et vacances Abu Dhabi","Indexable",""
"https://www.promovacances.com/hotel-sofitel-dubai-jumeirah-beach/emirats-arabes-unis-dubai-vp105206.html","200","Hôtel Sofitel Dubai Jumeirah Beach Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-fez/marrakech-villes-imperiales-maroc/","200","Voyage Fez | Séjours et vacances Fez","Indexable",""
"https://www.promovacances.com/circuit-maroc/villes-imperiales-et-cote-atlantique-circuit-privatif-66037.html","200","Circuit Villes impériales et côte Atlantique (circuit privatif) Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-andalousie/theme,/pays,6/ville,/","200","Circuit Andalousie 8 jours, vol + hôtels inclus","Indexable",""
"https://www.promovacances.com/circuit-maroc/tresors-des-villes-imperiales-57040.html","200","Circuit Trésors des villes impériales Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/grand-tour-du-maroc-43873.html","200","Circuit Grand Tour du Maroc Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-atlantic/maroc-agadir-43958.html","200","Hôtel Atlantic Agadir Maroc","Indexable",""
"https://www.promovacances.com/hotel-riu-tikida-dunas/maroc-agadir-78091.html","200","Hôtel Riu Tikida Dunas Agadir Maroc","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-marrakech-villes-imperiales/maroc/","200","Voyage Marrakech & Villes Impériales | Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-tanger/maroc-balneaire-maroc/","200","Voyage Tanger | Séjours et vacances Tanger","Indexable",""
"https://www.promovacances.com/circuit-maroc/boucles-sahariennes-en-4x4-circuit-prive-50759.html","200","Circuit Boucles Sahariennes en 4x4 (circuit privé) Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-barcelo-tanger/maroc-tanger-73365.html","200","Hôtel Barcelo Tanger Tanger Maroc","Indexable",""
"https://www.promovacances.com/hotel-adult-only-riu-tikida-beach/maroc-agadir-78052.html","200","Hôtel Adult Only - Riu Tikida Beach Agadir Maroc","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-crete/theme,/pays,54/ville,/","200","Circuit Crète | 47 offres de circuits touristiques","Indexable",""
"https://www.promovacances.com/billet-avion/vol-maroc/pays,149/","200","Vol Maroc : Trouvez les meilleures offres de billets d'avions","Indexable",""
"https://www.promovacances.com/circuit-maroc/grand-sud-maroc-36154.html","200","Circuit Grand Sud Maroc Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-maroc/theme,/pays,149/ville,/","200","Voyage Dernière Minute Maroc : 488 Séjours Derniere Minute Maroc, Last Minute Promo","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-sicile-et-italie-du-sud/theme,/pays,199/ville,/","200","Circuit Sicile, nos offres de circuits","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-maroc/theme,7/pays,149/ville,/","200","Maroc tout compris : toutes nos offres all inclusive","Indexable",""
"https://www.promovacances.com/circuit-maroc/merveilles-du-maroc-entre-desert-et-kasbahs-56448.html","200","Circuit Merveilles du Maroc : entre désert et kasbahs Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-marina-bay-city-center/maroc-tanger-68208.html","200","Hôtel Marina Bay City Center Tanger Maroc","Indexable",""
"https://www.promovacances.com/voyage/hotel-ouaddar/agadir-maroc-balneaire-maroc/","200","Voyage Ouaddar : 69 séjours & vacances","Indexable",""
"https://www.promovacances.com/hotel-riu-palace-tikida-taghazout/maroc-agadir-77984.html","200","Hôtel Riu Palace Tikida Taghazout Agadir Maroc","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-ouarzazate/marrakech-villes-imperiales-maroc/","200","Voyage Ouarzazate : vacances et séjours petits prix","Indexable",""
"https://www.promovacances.com/plan-de-site/","200","","Indexable",""
"https://www.promovacances.com/information/questions-frequentes/","301","","Non indexable","Redirigé"
"https://www.promovacances.com/vacances-sejour-hotel/voyage-jordanie/","301","","Non indexable","Redirigé"
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-rhodes/iles-grecques-grece/","301","","Non indexable","Redirigé"
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-agadir/maroc-balneaire-maroc/","301","","Non indexable","Redirigé"
"https://www.promovacances.com/vacances-sejour-hotel/voyage-laponie/finlande/","301","","Non indexable","Redirigé"
