"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-luxepack-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3345","3345","3345","1,281","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,016","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-luxepack-1.png","2026-02-20 12:50:25"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-rol-3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3232","3232","3232","1,238","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,025","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-rol-3.png","2026-02-20 12:50:25"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-industrie.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","40344","40344","40344","15,455","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-industrie.jpg","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","6647","6647","6647","2,546","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle-1.png","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/jdc-paris-rvb.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9327","9327","9327","3,573","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,034","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/10/jdc-paris-rvb.png","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-centralbanking.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10258","10258","10258","3,930","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,029","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-centralbanking.png","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13913","13913","13913","5,330","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,036","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk-1.png","2026-02-20 12:50:26"
"https://www.infopro-digital.com/sectors/risk-and-insurance/","text/html; charset=utf-8","200","OK","Indexable","","Insurance and risk industry: trends and solutions.","50","436","Discover the latest trends, technological changes, and digital solutions in the banking, finance, risk, and insurance sector.","125","752","","0","Banking, insurance, and asset management: finance is central to climate and technology challenges","97","Artificial intelligence, machine learning, robotics, and blockchain are shaking up the value chain in these industries","118","Insurance and finance are moving to fully digital execution and distribution and seeing the emergence of new players","116","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/sectors/risk-and-insurance/","","","","","","97849","22815","22815","8,740","","886","144","6,153","47,145","Difficile","7,030","2","2","","10","7","0","4,520","43","19","0","15","9","0","","","","","bdfb41bd9e592de9ba65817507c728fd","0,055","Fri, 20 Feb 2026 08:33:46 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/sectors/risk-and-insurance/","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-risquesassurances.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","56851","56851","56851","21,779","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,030","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipe-risquesassurances.jpg","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4436","4436","4436","1,699","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,034","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-usinenouvelle.png","2026-02-20 12:50:26"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-lagazette.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4703","4703","4703","1,802","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,034","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-lagazette.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","8957","8957","8957","3,431","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,047","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-risk.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/solutions/information-and-insights/","text/html; charset=utf-8","200","OK","Indexable","","Top influential media brands to target B2B decision-makers","58","524","With some fifty leading influential B2B media brands, we keep professionals informed and help them make smart decisions.","120","774","","0","Unique B2B media expertise to inform and connect professionals","62","Powerful media brands that are key to business communities","58","Cutting edge client knowledge and lead generation with Intent Data","66","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/solutions/information-and-insights/","","","","","","72049","15974","15974","6,119","","483","97","4,979","40,113","Difficile","5,797","2","2","","10","6","0","3,870","45","20","0","17","10","0","","","","","4fc76083760efcb6d5791e5607b0e196","0,058","Fri, 20 Feb 2026 06:10:13 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/solutions/information-and-insights/","2026-02-20 12:50:27"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-franchise-expo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","18452","18452","18452","7,069","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,029","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-franchise-expo.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-simi.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2055","2055","2055","0,787","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,035","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-simi.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-patrimonia.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","6546","6546","6546","2,508","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,037","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-patrimonia.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-makeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5311","5311","5311","2,035","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,043","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/10/logo-makeup.png","2026-02-20 12:50:27"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris/","text/html; charset=utf-8","200","OK","Indexable","","CONDITIONS GÉNÉRALES DE VENTE TERRITORIAL EDITIONS - Infopro Digital","68","687","","0","0","","0","CONDITIONS GÉNÉRALES DE VENTE TERRITORIAL EDITIONS","50","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris/","","","","","","73736","18942","18942","7,256","","2080","271","7,675","70,802","Assez facile","19,317","2","3","","4","2","0","1,290","39","17","0","6","3","0","","","","","bc42cac21068fcb1b829b8fd28d16d6e","0,048","Fri, 20 Feb 2026 10:53:17 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris/","2026-02-20 12:50:27"
"https://www.infopro-digital.com/fr/cgv/cgv-des-editions-de-largus-de-lassurance-derniere-mise-a-jour-07-2024/","text/html; charset=utf-8","200","OK","Indexable","","CGV DES ÉDITIONS DE L'ARGUS DE L'ASSURANCE (dernière mise à jour 08/2025) - Infopro Digital","91","863","","0","0","","0","CGV DES ÉDITIONS DE L’ARGUS DE L’ASSURANCE (dernière mise à jour 08/2025)","73","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/cgv-des-editions-de-largus-de-lassurance-derniere-mise-a-jour-07-2024/","","","","","","107160","28664","28664","10,981","","6183","826","7,485","66,734","Normal","39,244","2","3","","4","2","0","1,290","38","16","0","10","7","0","","","","","dc5b02b9b608812d2a779d1239a910eb","0,048","Thu, 19 Feb 2026 23:30:53 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/cgv-des-editions-de-largus-de-lassurance-derniere-mise-a-jour-07-2024/","2026-02-20 12:50:27"
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipdata-service/","text/html; charset=utf-8","200","OK","Indexable","","General terms and conditions of sale France - IPDATA Service (last updated 07/2024) - Infopro Digital","101","894","","0","0","","0","General terms and conditions of sale France – IPDATA Service (last updated 07/2024)","83","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipdata-service/","","","","","","110136","28456","28456","10,901","","7229","922","7,841","63,779","Normal","41,526","2","3","","4","2","0","1,290","42","17","0","6","3","0","","","","","7a9f13279be899786face54ac9312cf3","0,021","Fri, 20 Feb 2026 04:35:04 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-ipdata-service/","2026-02-20 12:50:27"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-ipd-leads/","text/html; charset=utf-8","200","OK","Indexable","","Conditions Générales de Vente du SERVICE IPD LEADS (dernière mise à jour 10/2025) - Infopro Digital","99","899","","0","0","","0","Conditions Générales de Vente du SERVICE IPD LEADS (dernière mise à jour 10/2025)","81","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-ipd-leads/","","","","","","114565","31437","31437","12,043","","7332","910","8,057","66,322","Normal","43,059","2","3","","4","2","0","1,290","40","18","0","9","6","0","","","","","6d6cc769fbe83d4a9d3e9ee08bcdd36b","0,035","Fri, 20 Feb 2026 04:35:00 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-ipd-leads/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-infopro-digital-etudes/","text/html; charset=utf-8","200","OK","Indexable","","General terms and conditions of sale France - Infopro Digital Etudes (last updated 07/2024)  - Infopro Digital","110","946","","0","0","","0","General terms and conditions of sale France – Infopro Digital Etudes (last updated 07/2024)","91","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-infopro-digital-etudes/","","","","","","93588","24596","24596","9,422","","5174","555","9,323","66,450","Normal","34,281","2","3","","4","2","0","1,290","40","17","0","6","3","0","","","","","d673b7c85aeaa9c01f37af8003c50d25","0,050","Fri, 20 Feb 2026 10:53:30 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-infopro-digital-etudes/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/terms-and-conditions/","text/html; charset=utf-8","200","OK","Indexable","","Terms and Conditions for services and products delivered by Infopro Digital Services Limited - Infopro Digital","110","958","","0","0","","0","Terms and Conditions for services and products delivered by Infopro Digital Services Limited","92","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/terms-and-conditions/","","","","","","67201","13453","13453","5,154","","185","43","4,302","51,560","Assez difficile","2,907","2","1","","159","69","0","44,520","56","33","0","6","3","0","","","","","6a084aeff987db638d4556b0275e1d72","0,021","Fri, 20 Feb 2026 06:02:23 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/terms-and-conditions/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-ventes-conditions-generales-dabonnement-et-dutilisation-kheox/","text/html; charset=utf-8","200","OK","Indexable","","CONDITIONS GENERALES DE VENTES Conditions générales d’abonnement et d’utilisation «KHEOX» - Infopro Digital","107","1021","","0","0","","0","CONDITIONS GENERALES DE VENTES Conditions générales d’abonnement et d’utilisation «KHEOX»","89","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-ventes-conditions-generales-dabonnement-et-dutilisation-kheox/","","","","","","102955","27250","27250","10,439","","5545","696","7,967","61,817","Normal","37,540","2","3","","4","2","0","1,290","38","16","0","16","6","0","","","","","589a79037f50ce2d8a2930afad67e16b","0,036","Fri, 20 Feb 2026 10:53:15 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-ventes-conditions-generales-dabonnement-et-dutilisation-kheox/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris-2/","text/html; charset=utf-8","200","OK","Indexable","","CONDITIONS GÉNÉRALES D’ABONNEMENT ET D’UTILISATION « MONITEUR JURIS » - Infopro Digital","87","888","","0","0","","0","CONDITIONS GÉNÉRALES D’ABONNEMENT ET D’UTILISATION « MONITEUR JURIS »","69","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris-2/","","","","","","103465","27640","27640","10,588","","5530","704","7,855","60,687","Normal","37,302","2","3","","4","2","0","1,290","38","16","0","14","7","0","","","","","9fa091eea9faafe28dbdaf32e18aa3ef","0,021","Fri, 20 Feb 2026 10:53:16 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-dabonnement-et-dutilisation-moniteur-juris-2/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-editions-du-moniteur/","text/html; charset=utf-8","200","OK","Indexable","","CONDITIONS GÉNÉRALES DE VENTE EDITIONS DU MONITEUR - Infopro Digital","68","696","","0","0","","0","CONDITIONS GÉNÉRALES DE VENTE EDITIONS DU MONITEUR","50","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-editions-du-moniteur/","","","","","","77552","19071","19071","7,306","","2703","351","7,701","74,106","Assez facile","23,200","2","3","","4","2","0","1,290","41","17","0","6","3","0","","","","","3baec20a5a318318c3125a9286ac1870","0,029","Fri, 20 Feb 2026 10:53:14 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-editions-du-moniteur/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-webinar-service/","text/html; charset=utf-8","200","OK","Indexable","","General terms and conditions of sale France - Webinar service General terms and conditions of sale France - Infopro Digital Stories (last updated 07/2025)  - Infopro Digital","173","1499","","0","0","","0","General terms and conditions of sale France – Webinar service General terms and conditions of sale France – Infopro Digital Stories (last updated 07/2025)","154","1. PREAMBLE","11","2. DEFINITIONS","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-webinar-service/","","","","","","122809","33161","33161","12,703","","8650","1194","7,245","60,581","Normal","45,194","2","3","","4","2","0","1,290","38","16","0","7","4","0","","","","","f255aac19e534049501765857ffeb5da","0,038","Thu, 19 Feb 2026 23:31:03 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-webinar-service/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-dabonnement-des-produits-de-presse-et-des-services-numeriques/","text/html; charset=utf-8","200","OK","Indexable","","Conditions Générales De Vente D'abonnement et d'Utilisation Des Produits De Presse Et Des Services Numériques + Offres PASS (dernière mise à jour 03/2025) - Infopro Digital","172","1550","","0","0","","0","Conditions Générales De Vente D’abonnement et d’Utilisation Des Produits De Presse Et Des Services Numériques + Offres PASS (dernière mise à jour 03/2025)","154","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-dabonnement-des-produits-de-presse-et-des-services-numeriques/","","","","","","141170","36065","36065","13,816","","10297","1266","8,133","63,821","Normal","49,466","2","3","","4","2","0","1,290","40","17","0","6","3","0","","","","","8685bd425f1da5201b842189c062e548","0,030","Fri, 20 Feb 2026 10:53:08 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-dabonnement-des-produits-de-presse-et-des-services-numeriques/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-et-dutilisation-des-produits-et-services-batiprix/","text/html; charset=utf-8","200","OK","Indexable","","CONDITIONS GÉNÉRALES DE VENTE ET D’UTILISATION DES PRODUITS ET SERVICES BATIPRIX (dernière mise à jour le 09/2025) - Infopro Digital","132","1285","","0","0","","0","CONDITIONS GÉNÉRALES DE VENTE ET D’UTILISATION DES PRODUITS ET SERVICES BATIPRIX (dernière mise à jour le 09/2025)","114","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-et-dutilisation-des-produits-et-services-batiprix/","","","","","","141886","33913","33913","12,991","","11042","1278","8,640","63,542","Normal","52,290","2","3","","4","2","0","1,290","38","16","0","6","3","0","","","","","c965379c70697ad0d572700591c68916","0,022","Fri, 20 Feb 2026 10:53:21 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-et-dutilisation-des-produits-et-services-batiprix/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-for-selling-ad-space-press-internet-and-references/","text/html; charset=utf-8","200","OK","Indexable","","General terms and conditions for Selling ad space press, Internet, and References (last update 10/2025) - Infopro Digital","121","1055","","0","0","","0","General terms and conditions for Selling ad space press, Internet, and References (last update 10/2025)","103","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-for-selling-ad-space-press-internet-and-references/","","","","","","80042","20093","20093","7,697","","3277","361","9,078","65,003","Normal","26,141","2","3","","4","2","0","1,290","39","17","0","6","3","0","","","","","2a484e5a6b329bb470d113ee58e06d34","0,039","Fri, 20 Feb 2026 10:10:02 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-for-selling-ad-space-press-internet-and-references/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-events/","text/html; charset=UTF-8","200","OK","Indexable","","Conditions Générales de Vente Events (dernière mise à jour 07/2024) - Infopro Digital","85","751","","0","0","","0","Conditions Générales de Vente Events (dernière mise à jour 07/2024)","67","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-events/","","","","","","146581","43810","43810","16,783","","2951","385","7,665","64,314","Normal","14,047","2","3","","4","2","0","1,290","39","17","0","8","5","0","","","","","6eb76ce6895eeff715a06e67f0c89a01","0,909","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/conditions-generales-de-vente-events/","2026-02-20 12:50:27"
"https://www.infopro-digital.com/fr/cgv/publicite-presse-internet-et-referencement/","text/html; charset=utf-8","200","OK","Indexable","","Conditions générales de vente d’Espace Publicitaire Presse, Internet et Référencement (dernière mise à jour 10/2025) - Infopro Digital","134","1174","","0","0","","0","Conditions générales de vente d’Espace Publicitaire Presse, Internet et Référencement (dernière mise à jour 10/2025)","116","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/publicite-presse-internet-et-referencement/","","","","","","82427","21067","21067","8,070","","3243","374","8,671","68,721","Normal","26,622","2","3","","4","2","0","1,290","39","17","0","6","3","0","","","","","cce4c2dbfd902212d7bf5221abbf0001","0,026","Fri, 20 Feb 2026 10:53:10 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/publicite-presse-internet-et-referencement/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/webinars/","text/html; charset=utf-8","200","OK","Indexable","","Conditions générales de vente - Service de Webinars (dernière mise à jour 07/2025) - Infopro Digital","100","875","","0","0","","0","Conditions générales de vente – Service de Webinars (dernière mise à jour 07/2025)","82","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/webinars/","","","","","","126344","33924","33924","12,996","","8896","1198","7,426","68,309","Normal","46,502","2","3","","4","2","0","1,290","38","16","0","7","4","0","","","","","3c4d318077fc8d3b2501afdf77cac751","0,031","Fri, 20 Feb 2026 04:35:02 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/webinars/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-france-infopro-digital-stories/","text/html; charset=utf-8","200","OK","Indexable","","General terms and conditions of sale France - Infopro Digital Stories (last update 02/2026)  - Infopro Digital","110","937","","0","0","","0","General terms and conditions of sale France – Infopro Digital Stories (last update 02/2026)","91","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-france-infopro-digital-stories/","","","","","","100224","26250","26250","10,056","","6105","663","9,208","64,291","Normal","38,348","2","3","","4","2","0","1,290","39","17","0","6","3","0","","","","","8c08c9c373f6768fac616368323450dd","0,030","Fri, 20 Feb 2026 04:35:08 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/general-terms-and-conditions-of-sale-france-infopro-digital-stories/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/infopro-data/","text/html; charset=utf-8","200","OK","Indexable","","Conditions générales de vente – Service IPDATA (dernière mise à jour 07/2024) - Infopro Digital","95","843","","0","0","","0","Conditions générales de vente – Service IPDATA (dernière mise à jour 07/2024)","77","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/infopro-data/","","","","","","112959","29141","29141","11,163","","7061","924","7,642","69,081","Normal","41,853","2","3","","4","2","0","1,290","42","17","0","6","3","0","","","","","357b6ef276677019fb37b33b19e3e6ad","0,038","Thu, 19 Feb 2026 23:30:55 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/infopro-data/","2026-02-20 12:50:28"
"https://www.infopro-digital.com/fr/cgv/infopro-digital-etudes/","text/html; charset=utf-8","200","OK","Indexable","","Conditions générales de vente – Infopro Digital Etudes (dernière mise à jour 7/2024) - Infopro Digital","102","884","","0","0","","0","Conditions générales de vente – Infopro Digital Etudes (dernière mise à jour 7/2024)","84","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/cgv/infopro-digital-etudes/","","","","","","96146","25271","25271","9,681","","5016","575","8,723","67,303","Normal","35,099","2","3","","4","2","0","1,290","40","17","0","6","3","0","","","","","5e37fe1f958e686f21e9ca914b631f78","0,032","Fri, 20 Feb 2026 04:35:06 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/cgv/infopro-digital-etudes/","2026-02-20 12:50:28"
